읍면동,번지,본번,부번,단지명,매매전월세구분,전용면적(㎡),계약년월,계약일,거래금액(만원),월세,층,건축년도,해제사유발생일,거래유형
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,월세,59.157,5,29,"         2,000",            75,15,2019,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,전세,101.8269,5,3,"        16,000",             0,10,2005,,
직산읍 삼은리,70,0070,0000,직산한도,매매,63.225,5,3,"        11,800",0,5,1993,,
직산읍 삼은리,70,0070,0000,직산한도,전세,63.225,5,3,"         9,000",             0,5,1993,,
직산읍 삼은리,395,0395,0000,직산코아루,전세,84.943,5,30,"        16,000",             0,7,2005,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,전세,49.5088,5,30,"         9,000",             0,8,2019,,
직산읍 삼은리,70,0070,0000,직산한도,매매,63.225,5,31,"        10,000",0,1,1993,,
직산읍 삼은리,72-4,0072,0004,일진,매매,62.07,5,6,"         7,800",0,2,1990,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,84.9977,5,9,"        23,200",0,11,2005,,
직산읍 삼은리,72-4,0072,0004,일진,전세,62.07,6,10,"         5,000",             0,2,1990,,
직산읍 삼은리,72-41,0072,0041,직산세광엔리치빌1차1단지,매매,76.2465,6,11,"        19,000",0,3,2005,,
직산읍 삼은리,70,0070,0000,직산한도,매매,73.755,6,11,"        13,100",0,3,1993,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,월세,59.9434,6,11,"         2,000",            75,13,2020,,
직산읍 삼은리,72-4,0072,0004,일진,전세,77.16,6,13,"         6,000",             0,5,1990,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,월세,49.5088,6,14,"         1,000",            55,4,2019,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,월세,49.5088,6,2,"         2,000",            45,4,2019,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,매매,49.0711,6,20,"        14,980",0,9,2019,,
직산읍 삼은리,70,0070,0000,직산한도,월세,44.325,6,21,           500,            38,1,1993,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,59.1619,6,23,"        23,000",             0,20,2019,,
직산읍 삼은리,395,0395,0000,직산코아루,매매,84.943,6,23,"        21,000",0,13,2005,,
직산읍 삼은리,72-4,0072,0004,일진,월세,64.74,6,24,           500,            40,2,1990,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,매매,59.157,6,25,"        25,000",0,7,2019,,
직산읍 삼은리,395,0395,0000,직산코아루,매매,84.943,6,26,"        19,700",0,6,2005,,
직산읍 삼은리,395,0395,0000,직산코아루,전세,84.943,6,26,"        14,000",             0,6,2005,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,전세,63.8481,6,27,"        22,000",             0,16,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,매매,59.9032,6,28,"        20,000",0,1,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9434,6,28,"        20,000",             0,1,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9434,6,28,"        20,000",             0,1,2020,,
직산읍 삼은리,70,0070,0000,직산한도,매매,73.755,6,28,"        13,300",0,1,1993,,
직산읍 삼은리,69-14,0069,0014,정석,매매,56.1,6,29,"         7,500",0,4,1991,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,월세,49.0711,6,29,"         2,000",            45,6,2019,,
직산읍 삼은리,70,0070,0000,직산한도,전세,73.755,6,3,"        13,000",             0,2,1993,,
직산읍 삼은리,70,0070,0000,직산한도,전세,63.225,6,3,"        12,000",             0,9,1993,,
직산읍 삼은리,69-14,0069,0014,정석,매매,51.79,6,4,"         6,200",0,6,1991,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,월세,72.9518,6,4,"         2,000",            80,17,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,월세,72.9518,6,4,"         2,000",            80,17,2020,,
직산읍 삼은리,72-41,0072,0041,직산세광엔리치빌1차1단지,매매,84.9977,6,7,"        21,300",0,14,2005,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,월세,49.0711,6,7,"         1,000",            55,13,2019,,
직산읍 삼은리,72-4,0072,0004,일진,매매,77.16,6,8,"         8,500",0,1,1990,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,매매,63.8481,6,9,"        27,000",0,5,2019,,
직산읍 삼은리,72-4,0072,0004,일진,월세,77.16,7,11,"         1,000",            45,5,1990,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,매매,59.1619,7,14,"        26,600",0,14,2019,,
직산읍 삼은리,395,0395,0000,직산코아루,전세,84.943,7,14,"        17,000",             0,7,2005,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,84.9977,7,15,"        22,300",0,4,2005,,
직산읍 삼은리,70,0070,0000,직산한도,매매,63.225,7,15,"        11,500",0,4,1993,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,64.4691,7,17,"        16,800",             0,10,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,매매,59.9032,7,2,"        27,800",0,4,2020,,
직산읍 삼은리,70,0070,0000,직산한도,매매,44.325,7,20,"         7,400",0,13,1993,,
직산읍 삼은리,70,0070,0000,직산한도,매매,63.225,7,22,"        10,300",0,9,1993,,
직산읍 삼은리,70,0070,0000,직산한도,월세,44.325,7,22,"         1,000",            35,13,1993,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,전세,59.1619,7,24,"        22,000",             0,19,2019,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,전세,59.157,7,26,"        16,000",             0,13,2019,,
직산읍 삼은리,70,0070,0000,직산한도,매매,69.7175,7,30,"        13,300",0,10,1993,,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,7,4,"        12,900",0,3,1995,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,매매,72.9518,7,5,"        31,800",0,9,2020,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,매매,59.1619,7,5,"        26,900",0,11,2019,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,전세,84.9977,7,5,"        20,000",             0,11,2005,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,전세,84.9977,7,5,"        20,000",             0,11,2005,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,월세,59.157,7,5,"         1,000",            80,16,2019,,
직산읍 삼은리,70,0070,0000,직산한도,매매,44.325,7,7,"         7,900",0,7,1993,,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,7,8,"        10,500",0,2,1995,808,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,7,8,"        10,500",0,2,1995,,
직산읍 삼은리,395,0395,0000,직산코아루,매매,84.943,8,1,"        20,900",0,3,2005,,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,8,1,"        12,500",0,13,1995,,
직산읍 삼은리,70,0070,0000,직산한도,매매,45.945,8,1,"         7,500",0,6,1993,,
직산읍 삼은리,70,0070,0000,직산한도,매매,69.7175,8,10,"        12,000",0,1,1993,,
직산읍 삼은리,59-7,0059,0007,청호6차,월세,59.765,8,10,"         1,000",            50,12,1995,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,매매,49.5088,8,12,"        15,000",0,11,2019,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,88.7628,8,16,"        23,000",0,12,2005,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,매매,49.0711,8,16,"        14,950",0,11,2019,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,84.9977,8,19,"        20,000",0,2,2005,,
직산읍 삼은리,70,0070,0000,직산한도,월세,63.225,8,19,"         1,000",            50,12,1993,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,매매,64.4691,8,2,"        25,000",0,4,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,월세,59.9434,8,23,"         2,000",            75,8,2020,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,매매,49.5088,8,24,"        15,000",0,10,2019,,
직산읍 삼은리,70,0070,0000,직산한도,월세,44.325,8,25,           500,            38,2,1993,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,64.4691,8,26,"        22,000",             0,20,2019,,
직산읍 삼은리,70,0070,0000,직산한도,월세,54.045,8,26,"         2,000",            30,3,1993,,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,8,27,"        12,300",0,12,1995,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9032,8,28,"        19,000",             0,1,2020,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,69.9963,8,29,"        26,000",             0,12,2019,,
직산읍 삼은리,395,0395,0000,직산코아루,매매,84.943,8,29,"        20,200",0,4,2005,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,월세,63.8481,8,6,"         2,000",            80,22,2019,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,64.4691,8,9,"        23,000",             0,11,2019,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,64.4691,8,9,"        23,000",             0,11,2019,,
직산읍 삼은리,395,0395,0000,직산코아루,매매,84.943,9,1,"        21,400",0,10,2005,,
직산읍 삼은리,395,0395,0000,직산코아루,월세,84.943,9,1,"         1,500",            70,3,2005,,
직산읍 삼은리,72-41,0072,0041,직산세광엔리치빌1차1단지,매매,84.9977,9,13,"        23,700",0,13,2005,,
직산읍 삼은리,72-19,0072,0019,청림,월세,32.82,9,13,           300,            33,1,1990,,
직산읍 삼은리,69-14,0069,0014,정석,매매,51.79,9,14,"         5,000",0,5,1991,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,월세,59.9032,9,14,"         2,000",            80,11,2020,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,월세,49.0711,9,14,"         1,000",            55,2,2019,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,매매,59.1619,9,15,"        24,500",0,5,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9434,9,15,"        15,750",             0,14,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,매매,59.9032,9,16,"        27,400",0,10,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9434,9,18,"        18,000",             0,15,2020,,
직산읍 삼은리,59-7,0059,0007,청호6차,전세,59.765,9,18,"        10,000",             0,6,1995,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9032,9,19,"        20,000",             0,7,2020,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,매매,49.5088,9,19,"        14,950",0,7,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,월세,59.9312,9,2,"         2,000",            80,16,2020,,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,9,21,"        12,500",0,10,1995,,
직산읍 삼은리,69-14,0069,0014,정석,매매,51.79,9,23,"         5,750",0,1,1991,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9032,9,24,"        14,700",             0,6,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9032,9,24,"        14,300",             0,6,2020,,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,9,24,"        11,500",0,3,1995,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,88.7628,9,27,"        24,700",0,6,2005,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9032,9,27,"        21,000",             0,18,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9032,9,28,"        15,750",             0,2,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,매매,72.9518,9,3,"        33,500",0,14,2020,,
직산읍 삼은리,72-41,0072,0041,직산세광엔리치빌1차1단지,전세,84.9655,9,30,"        20,000",             0,15,2005,,
직산읍 삼은리,59-7,0059,0007,청호6차,전세,59.765,9,5,"        10,000",             0,12,1995,,
직산읍 삼은리,59-7,0059,0007,청호6차,매매,59.765,9,6,"        12,900",0,11,1995,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,월세,59.1619,9,7,"         1,000",            85,18,2019,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,매매,59.1619,10,1,"        24,600",0,8,2019,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,84.9977,10,11,"        26,500",0,9,2005,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,전세,84.9977,10,11,"        20,000",             0,6,2005,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,월세,49.5088,10,13,"         1,000",            55,3,2019,,
직산읍 삼은리,76-67,0076,0067,브리엔츠아파트,매매,49.0711,10,14,"        14,500",0,4,2019,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,월세,59.1619,10,14,"         2,000",            80,13,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,72.9518,10,15,"        25,000",             0,5,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9434,10,16,"        20,000",             0,15,2020,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,69.9963,10,17,"        24,500",             0,21,2019,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,전세,69.9963,10,18,"        23,000",             0,14,2019,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,매매,59.157,10,18,"        20,000",0,15,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,월세,72.9518,10,2,"         2,000",            68,16,2020,,
직산읍 삼은리,72-41,0072,0041,직산세광엔리치빌1차1단지,매매,76.2465,10,21,"        19,850",0,8,2005,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,월세,59.1619,10,23,"         4,000",            70,19,2019,,
직산읍 삼은리,70,0070,0000,직산한도,매매,44.325,10,25,"         8,200",0,9,1993,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,84.9977,10,27,"        26,300",0,6,2005,,
직산읍 삼은리,584,0584,0000,직산한양수자인아이림아파트,전세,63.8481,10,29,"        20,000",             0,8,2019,,
직산읍 삼은리,69-14,0069,0014,정석,월세,56.1,10,31,            60,            30,6,1991,,
직산읍 삼은리,74-3,0074,0003,직산세광엔리치빌1차2단지,매매,84.9977,10,4,"        25,700",0,13,2005,,
직산읍 삼은리,575,0575,0000,한양수자인비다펠리즈,월세,59.1619,10,5,"         2,000",            65,11,2019,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,72.9518,10,6,"        18,800",             0,9,2020,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,72.9518,10,7,"        22,000",             0,12,2020,,
직산읍 삼은리,59-7,0059,0007,청호6차,월세,59.765,10,8,"         1,000",            50,6,1995,,
직산읍 삼은리,591,0591,0000,직산월드메르디앙레이크파크,전세,59.9434,10,9,"        15,750",             0,17,2020,,
직산읍 상덕리,107,0107,0000,직산산호,매매,49.8,1,1,"         3,800",0,6,1997,,
직산읍 상덕리,107,0107,0000,직산산호,매매,59.34,1,15,"         5,000",0,11,1997,,
직산읍 상덕리,429,0429,0000,한아름,월세,38.16,1,8,           300,            20,1,1998,,
직산읍 상덕리,107,0107,0000,직산산호,매매,49.8,2,17,"         3,450",0,15,1997,,
직산읍 상덕리,107,0107,0000,직산산호,매매,49.8,2,18,"         4,300",0,11,1997,,
직산읍 상덕리,429,0429,0000,한아름,매매,33.75,2,19,"         1,950",0,5,1998,,
직산읍 상덕리,107,0107,0000,직산산호,전세,49.8,2,20,"         3,150",             0,7,1997,,
직산읍 상덕리,107,0107,0000,직산산호,전세,49.8,2,27,"         3,500",             0,6,1997,,
직산읍 상덕리,107,0107,0000,직산산호,매매,49.8,3,10,"         3,500",0,2,1997,,
직산읍 상덕리,107,0107,0000,직산산호,전세,49.8,3,10,"         3,500",             0,11,1997,,
직산읍 상덕리,107,0107,0000,직산산호,월세,49.8,3,10,           300,            30,2,1997,,
직산읍 상덕리,107,0107,0000,직산산호,매매,59.34,3,14,"         5,300",0,3,1997,,
직산읍 상덕리,429,0429,0000,한아름,월세,33.75,3,15,           100,            20,3,1998,,
직산읍 상덕리,107,0107,0000,직산산호,월세,59.34,3,16,           500,            32,2,1997,,
직산읍 상덕리,107,0107,0000,직산산호,매매,49.8,3,2,"         4,000",0,14,1997,,
직산읍 상덕리,107,0107,0000,직산산호,매매,59.34,3,22,"         4,800",0,15,1997,,
